n,Simple_Multiplication,Karatsuba
8800,1007116010,80595671
8801,1007344868,80610554
8802,1007573752,80608832
8803,1007802662,80618467
8804,1008031598,80591653
8805,1008260560,80622526
8806,1008489548,80706535
8807,1008718562,80731299
8808,1008947602,80667052
8809,1009176668,80743148
8810,1009405760,80752291
8811,1009634878,80760327
8812,1009864022,80823713
8813,1010093189,80729618
8814,1010322388,80804771
8815,1010551607,80798580
8816,1010780858,80821991
8817,1011010132,80836628
8818,1011239429,80790216
8819,1011468758,80828100
8820,1011698110,80845976
8821,1011927488,80939907
8822,1012156892,80875414
8823,1012386322,80855160
8824,1012615778,80916209
8825,1012845260,80950567
8826,1013074768,80975536
8827,1013304302,80963605
8828,1013533859,81020841
8829,1013763448,80987303
8830,1013993060,81032198
8831,1014222698,80970493
8832,1014452362,80999685
8833,1014682052,81015921
8834,1014911768,80972174
8835,1015141510,81009566
8836,1015371275,81102390
8837,1015601069,80973937
8838,1015830892,81051837
8839,1016060738,81070328
8840,1016290607,81104399
8841,1016520508,81048434
8842,1016750432,81140233
8843,1016980382,81162906
8844,1017210355,81153927
8845,1017440360,81203619
8846,1017670388,81174960
8847,1017900442,81209113
8848,1018130522,81153558
8849,1018360628,81188654
8850,1018590760,81277870
8851,1018820918,81210220
8852,1019051102,81305627
8853,1019281312,81336377
8854,1019511548,81302921
8855,1019741810,81197182
8856,1019972098,81353884
8857,1020202412,81291810
8858,1020432749,81364257
8859,1020663115,81303987
8860,1020893507,81342117
8861,1021123925,81317722
8862,1021354372,81373810
8863,1021584839,81354909
8864,1021815338,81462329
8865,1022045860,81394433
8866,1022276405,81444002
8867,1022506979,81439492
8868,1022737582,81424404
8869,1022968208,81488405
8870,1023198860,81469012
8871,1023429538,81483977
8872,1023660239,81419279
8873,1023890972,81475080
8874,1024121728,81501894
8875,1024352510,81461099
8876,1024583318,81548675
8877,1024814152,81610052
8878,1025045009,81552529
8879,1025275898,81555563
8880,1025506810,81564378
8881,1025737748,81566961
8882,1025968709,81652856
8883,1026199702,81581393
8884,1026430715,81619974
8885,1026661757,81646378
8886,1026892825,81726738
8887,1027123922,81746992
8888,1027355042,81689305
8889,1027586188,81749862
8890,1027817360,81736660
8891,1028048558,81773273
8892,1028279782,81812674
8893,1028511032,81830632
8894,1028742308,81821448
8895,1028973610,81812551
8896,1029204938,81735225
8897,1029436292,81796274
8898,1029667669,81847319
8899,1029899078,81955477
8900,1030130507,81854043
8901,1030361968,81878602
8902,1030593449,81965030
8903,1030824962,81913288
8904,1031056498,81945842
8905,1031288060,82009679
8906,1031519648,81885941
8907,1031751262,81991844
8908,1031982902,82045144
8909,1032214565,81932968
8910,1032446260,82039855
8911,1032677978,82068227
8912,1032909722,81978519
8913,1033141492,81994222
8914,1033373285,82058100
8915,1033605110,82062979
8916,1033836958,82109801
8917,1034068829,82055640
8918,1034300732,82102913
8919,1034532658,82095779
8920,1034764610,82215294
8921,1034996588,82168882
8922,1035228592,82157279
8923,1035460622,82194220
8924,1035692675,82188316
8925,1035924757,82216852
8926,1036156868,82191186
8927,1036389002,82251620
8928,1036621162,82268430
8929,1036853348,82282370
8930,1037085560,82249611
8931,1037317798,82320459
8932,1037550062,82273719
8933,1037782352,82431077
8934,1038014668,82369782
8935,1038247007,82310168
8936,1038479378,82410044
8937,1038711772,82325502
8938,1038944192,82371996
8939,1039176638,82403443
8940,1039409110,82386469
8941,1039641608,82389954
8942,1039874132,82478309
8943,1040106682,82452479
8944,1040339255,82504918
8945,1040571860,82498522
8946,1040804488,82513077
8947,1041037142,82582695
8948,1041269822,82569247
8949,1041502528,82592166
8950,1041735260,82638660
8951,1041968018,82604671
8952,1042200802,82599997
8953,1042433612,82580276
8954,1042666448,82568345
8955,1042899310,82606762
8956,1043132198,82695691
8957,1043365112,82738044
8958,1043598049,82703481
8959,1043831018,82770311
8960,1044064007,82668508
8961,1044297028,82709508
8962,1044530072,82692821
8963,1044763142,82720045
8964,1044996235,82774288
8965,1045229360,82887694
8966,1045462508,82911597
8967,1045695682,82775969
8968,1045928882,82864816
8969,1046162105,82826235
8970,1046395360,82827711
8971,1046628638,82854771
8972,1046861942,82964200
8973,1047095272,82880683
8974,1047328628,82855263
8975,1047562010,82942142
8976,1047795418,82931441
8977,1048028849,82929883
8978,1048262312,82977197
8979,1048495798,83002699
8980,1048729310,82951982
8981,1048962848,83019222
8982,1049196412,83049029
8983,1049430002,82973589
8984,1049663618,83036606
8985,1049897260,83088553
8986,1050130928,83138327
8987,1050364619,83126519
8988,1050598339,83018525
8989,1050832088,83133899
8990,1051065860,83175186
8991,1051299658,83215858
8992,1051533479,83170102
8993,1051767332,83172849
8994,1052001208,83184493
8995,1052235107,83223648
8996,1052469038,83235948
8997,1052702989,83146814
8998,1052936972,83270634
8999,1053170975,83271741
9000,1053405010,83272889
9001,1053639068,83324918
9002,1053873149,83324918
9003,1054107262,83366000
9004,1054341398,83359809
9005,1054575560,83342220
9006,1054809748,83360219
9007,1055043962,83398513
9008,1055278202,83423933
9009,1055512468,83445212
9010,1055746760,83409337
9011,1055981078,83468090
9012,1056215419,83426106
9013,1056449792,83425983
9014,1056684185,83504334
9015,1056918610,83462104
9016,1057153058,83489041
9017,1057387532,83535576
9018,1057622032,83477356
9019,1057856558,83499332
9020,1058091110,83623685
9021,1058325685,83516880
9022,1058560292,83566039
9023,1058794919,83594165
9024,1059029578,83598306
9025,1059264260,83639552
9026,1059498968,83660667
9027,1059733702,83608720
9028,1059968459,83622332
9029,1060203248,83708063
9030,1060438060,83685882
9031,1060672898,83715320
9032,1060907762,83702241
9033,1061142652,83659601
9034,1061377568,83678625
9035,1061612510,83721347
9036,1061847478,83740207
9037,1062082472,83800805
9038,1062317492,83769645
9039,1062552538,83798181
9040,1062787607,83767554
9041,1063022708,83861157
9042,1063257832,83778132
9043,1063492982,83830366
9044,1063728158,83820731
9045,1063963360,83837377
9046,1064198585,83886987
9047,1064433842,83840698
9048,1064669119,83886618
9049,1064904428,83971693
9050,1065139760,83926716
9051,1065375118,84022000
9052,1065610499,83937663
9053,1065845909,83908102
9054,1066081348,84050536
9055,1066316810,84027822
9056,1066552298,83974850
9057,1066787809,84065009
9058,1067023352,84086083
9059,1067258918,84094283
9060,1067494510,84107280
9061,1067730128,84090880
9062,1067965772,84091044
9063,1068201442,84177103
9064,1068437138,84161810
9065,1068672860,84244138
9066,1068908608,84192519
9067,1069144382,84171445
9068,1069380179,84155701
9069,1069616008,84232248
9070,1069851860,84245983
9071,1070087738,84223023
9072,1070323642,84263900
9073,1070559569,84298176
9074,1070795528,84340980
9075,1071031510,84344998
9076,1071267518,84314084
9077,1071503552,84378208
9078,1071739612,84311009
9079,1071975698,84293912
9080,1072211810,84406457
9081,1072447948,84441594
9082,1072684112,84418347
9083,1072920299,84422447
9084,1073156515,84416502
9085,1073392760,84419331
9086,1073629028,84456149
9087,1073865322,84516788
9088,1074101642,84364145
9089,1074337988,84532081
9090,1074574360,84488211
9091,1074810755,84536591
9092,1075047179,84527325
9093,1075283632,84593212
9094,1075520108,84587677
9095,1075756610,84548768
9096,1075993135,84604487
9097,1076229692,84673859
9098,1076466272,84547907
9099,1076702878,84647455
9100,1076939510,84675007
9101,1077176168,84727692
9102,1077412852,84666643
9103,1077649562,84753932
9104,1077886298,84721706
9105,1078123060,84711046
9106,1078359848,84763813
9107,1078596662,84725232
9108,1078833499,84798581
9109,1079070368,84821541
9110,1079307260,84802476
9111,1079544178,84878162
9112,1079781122,84749504
9113,1080018092,84837490
9114,1080255088,84793415
9115,1080492110,84888084
9116,1080729158,84848314
9117,1080966232,84877629
9118,1081203332,84952290
9119,1081440458,84952987
9120,1081677610,84969059
9121,1081914788,84983614
9122,1082151989,84957620
9123,1082389219,85006369
9124,1082626478,85066639
9125,1082863760,85006697
9126,1083101068,85001244
9127,1083338399,85013954
9128,1083575762,85014815
9129,1083813148,85074060
9130,1084050557,85037242
9131,1084287998,85080825
9132,1084525462,85078775
9133,1084762952,85125720
9134,1085000468,85118053
9135,1085238010,85155199
9136,1085475578,85163235
9137,1085713172,85101530
9138,1085950792,85190582
9139,1086188438,85128057
9140,1086426110,85229819
9141,1086663808,85259995
9142,1086901532,85276395
9143,1087139279,85230844
9144,1087377058,85347161
9145,1087614860,85259339
9146,1087852688,85246875
9147,1088090542,85266268
9148,1088328422,85369834
9149,1088566325,85346792
9150,1088804260,85360322
9151,1089042218,85364955
9152,1089280199,85380617
9153,1089518212,85385291
9154,1089756248,85482625
9155,1089994310,85362167
9156,1090232398,85378444
9157,1090470512,85468275
9158,1090708652,85429776
9159,1090946818,85488980
9160,1091185007,85465323
9161,1091423228,85585658
9162,1091661469,85530267
9163,1091899742,85561837
9164,1092138038,85606978
9165,1092376360,85529324
9166,1092614708,85513662
9167,1092853082,85649044
9168,1093091482,85560525
9169,1093329908,85644739
9170,1093568357,85616900
9171,1093806838,85624157
9172,1094045342,85598286
9173,1094283872,85668355
9174,1094522428,85610053
9175,1094761010,85651012
9176,1094999618,85714972
9177,1095238252,85774996
9178,1095476912,85735472
9179,1095715598,85867246
9180,1095954310,85769379
9181,1096193048,85728010
9182,1096431809,85771142
9183,1096670602,85742565
9184,1096909418,85794881
9185,1097148257,85856955
9186,1097387128,85872781
9187,1097626022,85819153
9188,1097864942,85861670
9189,1098103888,85962448
9190,1098342860,85906155
9191,1098581858,85917471
9192,1098820882,85910050
9193,1099059932,85937725
9194,1099299008,85928049
9195,1099538110,85928213
9196,1099777235,85937356
9197,1100016392,86042316
9198,1100255572,85946540
9199,1100494778,86045186
9200,1100734010,86027228
9201,1100973268,86068351
9202,1101212552,85995781
9203,1101451859,86060356
9204,1101691198,86096108
9205,1101930560,86114394
9206,1102169948,86116526
9207,1102409362,86185488
9208,1102648799,86207751
9209,1102888268,86210580
9210,1103127760,86203282
9211,1103367278,86222552
9212,1103606819,86161339
9213,1103846392,86175853
9214,1104085988,86246988
9215,1104325610,86280526
9216,1104565258,86244733
9217,1104804932,86319804
9218,1105044632,86327020
9219,1105284358,86351661
9220,1105524107,86330095
9221,1105763888,86369496
9222,1106003692,86349447
9223,1106243522,86393358
9224,1106483378,86413571
9225,1106723260,86395900
9226,1106963168,86439442
9227,1107203102,86496555
9228,1107443062,86471422
9229,1107683048,86528125
9230,1107923057,86552889
9231,1108163098,86463263
9232,1108403162,86663507
9233,1108643252,86516399
9234,1108883368,86600654
9235,1109123510,86524107
9236,1109363678,86674249
9237,1109603872,86551372
9238,1109844089,86651904
9239,1110084338,86593479
9240,1110324610,86689542
9241,1110564908,86685319
9242,1110805229,86651576
9243,1111045582,86684786
9244,1111285958,86700940
9245,1111526360,86744728
9246,1111766788,86674946
9247,1112007242,86729558
9248,1112247722,86789664
9249,1112488228,86726688
9250,1112728757,86745138
9251,1112969318,86750509
9252,1113209902,86826482
9253,1113450512,86802251
9254,1113691148,86814182
9255,1113931810,86811230
9256,1114172498,86921971
9257,1114413212,86803235
9258,1114653952,86866170
9259,1114894718,86917748
9260,1115135510,86917830
9261,1115376328,86945546
9262,1115617169,86948457
9263,1115858042,86936157
9264,1116098938,87011105
9265,1116339860,86970515
9266,1116580808,86946079
9267,1116821779,86960429
9268,1117062782,87011433
9269,1117303808,87029637
9270,1117544860,87013565
9271,1117785938,87046775
9272,1118027042,87067480
9273,1118268172,87162313
9274,1118509325,87148537
9275,1118750510,87117910
9276,1118991718,87141403
9277,1119232952,87116188
9278,1119474212,87155917
9279,1119715498,87226437
9280,1119956810,87213358
9281,1120198148,87225535
9282,1120439509,87228446
9283,1120680902,87209627
9284,1120922318,87228077
9285,1121163760,87265920
9286,1121405228,87238983
9287,1121646722,87332258
9288,1121888242,87307822
9289,1122129788,87352881
9290,1122371360,87352061
9291,1122612955,87332668
9292,1122854582,87377112
9293,1123096232,87381581
9294,1123337908,87420449
9295,1123579610,87460178
9296,1123821338,87461654
9297,1124063092,87391175
9298,1124304872,87522990
9299,1124546678,87444844
9300,1124788510,87504376
9301,1125030368,87413643
9302,1125272252,87521842
9303,1125514159,87501096
9304,1125756098,87538529
9305,1125998060,87501998
9306,1126240045,87516963
9307,1126482059,87559357
9308,1126724102,87597446
9309,1126966165,87577725
9310,1127208260,87675100
9311,1127450378,87646400
9312,1127692522,87682521
9313,1127934692,87691090
9314,1128176888,87655215
9315,1128419110,87675510
9316,1128661355,87634469
9317,1128903632,87761405
9318,1129145932,87790392
9319,1129388258,87778830
9320,1129630610,87738117
9321,1129872988,87777436
9322,1130115389,87728154
9323,1130357819,87818559
9324,1130600278,87815443
9325,1130842760,87840945
9326,1131085268,87864520
9327,1131327802,87838567
9328,1131570362,87861814
9329,1131812948,87896992
9330,1132055557,87894409
9331,1132298198,87915319
9332,1132540862,87852097
9333,1132783552,87887726
9334,1133026268,87945536
9335,1133269010,88006011
9336,1133511778,88038770
9337,1133754572,87969931
9338,1133997392,88056031
9339,1134240238,88063616
9340,1134483110,88066609
9341,1134726008,88016548
9342,1134968932,87980755
9343,1135211882,88117859
9344,1135454858,88134177
9345,1135697860,88075506
9346,1135940888,88131020
9347,1136183942,88132496
9348,1136427022,88133439
9349,1136670128,88140327
9350,1136913260,88192684
9351,1137156415,88157465
9352,1137399602,88283294
9353,1137642812,88218842
9354,1137886045,88201253
9355,1138129307,88218801
9356,1138372598,88279809
9357,1138615912,88218227
9358,1138859249,88297849
9359,1139102618,88186247
9360,1139346007,88316217
9361,1139589428,88368123
9362,1139832872,88304327
9363,1140076342,88400964
9364,1140319838,88343810
9365,1140563360,88420111
9366,1140806905,88364761
9367,1141050482,88472591
9368,1141294082,88447294
9369,1141537708,88511582
9370,1141781360,88439668
9371,1142025035,88426630
9372,1142268742,88408959
9373,1142512469,88529007
9374,1142756228,88489688
9375,1143000007,88564595
9376,1143243818,88527121
9377,1143487649,88534788
9378,1143731509,88605554
9379,1143975398,88553771
9380,1144219310,88656189
9381,1144463248,88597477
